Sender ID,Date,Message,Sentiment,Compound_Sentiment,Channel Name,Affiliated Channel,URLs,IP_Addresses,Hashes
-1001922060993,2024-03-06 20:34:43,"HACKED BY TEAM-NETWORK-NINE

site 🇧🇩 https://sheikherhaths.edu.bd/web/
site 🇧🇩 https://rangiaghonamonsuriafazilmadrasah.edu.bd/web/
site 🇧🇩 https://sonaichharyhs.edu.bd/

poc 🇧🇩 https://ownzyou.com/zone/211210
poc 🇧🇩 https://ownzyou.com/zone/211209
poc 🇧🇩 https://ownzyou.com/zone/211211

☢️ Threat Actor SOLVEIG

📧 Message Stay Away From Indian Cyber Space

Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.152, 'neu': 0.807, 'pos': 0.041, 'compound': -0.8143}",-0.8143,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://sheikherhaths.edu.bd,https://rangiaghonamonsuriafazilmadrasah.edu.bd,https://sonaichharyhs.edu.bd,https://ownzyou.com,https://ownzyou.com,https://ownzyou.com",,
-1001922060993,2024-03-06 03:37:33,"HACKED BY RASHTRIYA CYBER FORCE 
 
THREAT ACTOR SoLVEIG

🌎site: https://caruhs.edu.bd/web/

🚦poc:  https://ownzyou.com/zone/211182


Greetz to  
#Team404Error #darkpredatorz #TeamNwh 
#Network_Nine #TEAM_ICP 
#UnknownCyberCult #GarunaOps 
#Indian_Cyber_Punk  
#UCC_TEAM #GlorySec 
#DarkCyberWarrior #DemonSec 
#SilentOne #AnonSec 
#Black_Dragon_Sec 



⚜️♤ @INDIAN_RCF ♤⚜️","{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.8001}",-0.8001,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://caruhs.edu.bd,https://ownzyou.com",,
-1001922060993,2024-03-06 01:30:30,"HACKED BY TEAM-NETWORK-NINE

site 🇧🇩 https://panthichilaidsmctg.edu.bd/web/
poc 🇧🇩 https://ownzyou.com/zone/211178

☢️ Threat Actor SOLVEIG

📧 Message Stay Away From Indian Cyber Space

Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.185, 'neu': 0.765, 'pos': 0.05, 'compound': -0.8143}",-0.8143,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://panthichilaidsmctg.edu.bd,https://ownzyou.com",,
-1001922060993,2024-03-04 17:41:25,"**🔰Nimcos Pakistan Website Has Been Hacked By Team UCC 🔰

✅🇵🇰 Site :- ****https://nimcos.pk/****
✅🇵🇰 Poc :- ****https://zone-xsec.com/mirror/id/648419****

🇵🇰 Database Coming Soon !!

⚠️ Everything Is Temporary But Pakistan Ki Maa Ka Bho*da Is Permanent ! 😂

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

⚜️♤ ****@UCC_TEAM**** ♤⚜️**","{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.4071}",-0.4071,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://nimcos.pk,https://zone-xsec.com",,
-1001922060993,2024-03-04 13:34:57,"HACKED BY TEAM-NETWORK-NINE

☠️https://www.sauphs.edu.bd/
☠️https://ownzyou.com/zone/211058

Threat Actor ☠️solveig

Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.237, 'neu': 0.699, 'pos': 0.064, 'compound': -0.8143}",-0.8143,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.sauphs.edu.bd,https://ownzyou.com",,
-1001922060993,2024-03-03 08:20:22,"Hacked by Team anonsec

Security very bad 

#Pk ON MY DICK 😌

Greetings to :-
#NetworkNine
#DemonSec
#darkpredatorz
#TeamUcc
#TeamBlackDragonsec
#TeamNWH_Security
#CryptoJackers
#KeralaCyber_Xtractors
#Indiancybermafia","{'neg': 0.316, 'neu': 0.54, 'pos': 0.144, 'compound': -0.7735}",-0.7735,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-03-02 17:42:23,"**HACKED BY TEAM NETWORK NINE

site : ****https://itforbd.com****

poc☠️  ****https://ownzyou.com/zone/210385****  
wayback poc ☠️ ****https://web.archive.org/web/20240302172659/https://itforbd.com/****

Threat Actor : Ghost and solveig

Greetz to
****#Team**** NWH SECURITY 
****#Demonsec****
****#Team**** D4RK PREDAT0RZ
****#ʀᴀsʜᴛʀɪʏᴀ**** ᴄʏʙᴇʀ ғᴏʀᴄᴇ
****#Team**** ucc
****#Team**** BlackDragonsec
****#indiancybermafia****
****#anonsec**** 
****#cryptojackers**** india
****#Hacktivist**** of vanguard
COUNTER CYBER ATTACK**","{'neg': 0.108, 'neu': 0.836, 'pos': 0.056, 'compound': -0.3751}",-0.3751,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://itforbd.com,https://ownzyou.com,https://web.archive.org,https://itforbd.com",,
-1001922060993,2024-03-02 14:40:47,"**🔰 Softix Technologies | Gujranwala Pakistan Website Has Been Hacked By Team UCC 🔰

✅🇵🇰 Site :- ****https://softix.com.pk/****
✅🇵🇰 Site :- ****https://bgh.softix.pk/****
✅🇵🇰 Poc :- ****https://ownzyou.com/zone/210378****

**[**__Download Database__**](https://www.upload.ee/files/16343363/softix_com_pk.sql.html)** 🇵🇰

Fu*k Your IT Development Company 😂

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

⚜️♤ ****@UCC_TEAM**** ♤⚜️**","{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.4019}",-0.4019,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://softix.com.pk,https://bgh.softix.pk,https://ownzyou.com,https://www.upload.ee",,
-1001922060993,2024-02-29 16:49:42,"**🔰 Gourmet Foods Pakistan Official Website Hacked By Team UCC 🔰

****gourmetfoods.pk/pages/terms****
****gourmetfoods.pk/pages/page_privacy****
****gourmetfoods.pk/pages/faq****
****gourmetfoods.pk/pages/help****
****gourmetfoods.pk/pages/about_us****

**[**__Poc Done__**](https://ownzyou.com/zone/209054)** ✅

⚠️ All 66217k Users Data Have Been Taken Out By Team UCC India !!

✅ Gourmet Food Users Sample 2k :-  **[**Click Here**](https://www.upload.ee/files/16335977/Gourmet_Foods__2k_Users_Sample_.txt.html)**

⚠️ Everything Is Temporary But Pakistan Ki Maa Ka Bho*da Is Permanent ! 😂

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

⚜️♤ ****@UCC_TEAM**** ♤⚜️**","{'neg': 0.036, 'neu': 0.964, 'pos': 0.0, 'compound': -0.4071}",-0.4071,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://ownzyou.com,https://www.upload.ee",,
-1001922060993,2024-02-28 23:21:15,"relaxtourismconsultancy of BanglaDeash Has Been Hacked by Team-Network-Nine

site☠️ https://relaxtourismconsultancy.com/
site☠️https://app.relaxtourismconsultancy.com/

poc☠️ https://ownzyou.com/zone/209028
poc☠️ https://ownzyou.com/zone/209033
poc☠️ https://web.archive.org/web/20240228214319/https://relaxtourismconsultancy.com/

Threat☠️Actor☠️solveig

Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.128, 'neu': 0.817, 'pos': 0.054, 'compound': -0.5719}",-0.5719,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://relaxtourismconsultancy.com,https://app.relaxtourismconsultancy.com,https://ownzyou.com,https://ownzyou.com,https://web.archive.org,https://relaxtourismconsultancy.com",,
-1001922060993,2024-02-28 14:08:13,"**🔰 Govt. Mohammadpur Model School & College Admission Portal Of Bangladesh Database Has Been Hacked And Deleted By Team UCC  🔰

⚠️ EACH PDF CONTAINS 20 STUDENTS DETAILS  

**[**__DOWNLOAD SAMPLE NOW__**](https://www.upload.ee/files/16327799/mmsc_edu_bd.rar.html)**  🇧🇩 

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

🔴 Share And Support  US!🔴**","{'neg': 0.045, 'neu': 0.868, 'pos': 0.087, 'compound': 0.3595}",0.3595,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,https://www.upload.ee,,
-1001922060993,2024-02-28 14:03:58,"Hacked by TEAM-NETWORK-NINE 
site☠️ https://cbnfm.edu.bd/
poc ☠️ https://ownzyou.com/zone/208387
Threat Actor :☠️ shiru and solveig
Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.196, 'neu': 0.747, 'pos': 0.057, 'compound': -0.7717}",-0.7717,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://cbnfm.edu.bd,https://ownzyou.com",,
-1001922060993,2024-02-28 07:22:40,"HACKED BY S0LVE!G

site : https://sunamganjpubliclibrary.com/

mirror : https://ownzyou.com/zone/208356

Team Dark Predat0rz","{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.5754}",-0.5754,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://sunamganjpubliclibrary.com,https://ownzyou.com",,
-1001922060993,2024-02-27 15:54:54,"**🔰Kooras Bangladesh Website Has Been Hacked By Team UCC 🔰

✅🇧🇩 Site :- ****https://kooras.com.bd/****
✅🇧🇩 Poc :- ****https://ownzyou.com/zone/208189****

Kangladesh Kids Stop Attacking indian Sites,
Itz Just A Warning !!
We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

⚜️♤ ****@UCC_TEAM**** ♤⚜️**","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.8715}",-0.8715,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://kooras.com.bd,https://ownzyou.com",,
-1001922060993,2024-02-27 07:34:00,"**🔥  ****esaenergy.com.pk**** 🇵🇰 Fresh Database Leaked By Team UCC 🔥

RELATED POST :- **[**CLICKHERE**](https://t.me/ucc_team/3992)**

DataContain :- username,first_name,last_name,email,phone number,date_last_active,date_registered,country,postcode,city,state.

File Size 63.5 MB

**[**DOWNLOAD NOW**](https://www.upload.ee/files/16326496/esaenergy_com_pk.sql.html)** __ 🇵🇰

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

🔴 Share And Support  US! 🔴**","{'neg': 0.04, 'neu': 0.828, 'pos': 0.132, 'compound': 0.636}",0.636,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://t.me,https://www.upload.ee",,
-1001922060993,2024-02-26 17:26:23,"**🔰 Government Of Azad Kashmir Pakistan Attendance Management System Has Been Hacked By Team UCC 🔰

⚠️ All Data From This System Is Already Have Taken Out And We Will Upload Soon !!

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

⚜♤ ****@UCC_TEAM**** ♤⚜**","{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.508}",-0.508,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-02-26 16:42:55,"**bdanonymousadmin
anonsec_bangladesh
T_GRAY_HACKER

These groups Kids Gallery Images They Already Know These Beauties 😂😂😂

By Anonymous Person

✦ ****@ANONYMOUS_INDIA_101**** ✦**","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}",0.5267,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-02-26 16:42:53,"**bdanonymousadmin
anonsec_bangladesh
T_GRAY_HACKER

These groups Kids Gallery Images They Already Know These Beauties 😂😂😂

By Anonymous Person

✦ ****@ANONYMOUS_INDIA_101**** ✦**","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}",0.5267,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-02-26 16:42:48,"**bdanonymousadmin
anonsec_bangladesh
T_GRAY_HACKER

These groups Kids Gallery Images They Already Know These Beauties 😂😂😂

By Anonymous Person

✦ ****@ANONYMOUS_INDIA_101**** ✦**","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}",0.5267,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-02-26 16:42:44,"**bdanonymousadmin
anonsec_bangladesh
T_GRAY_HACKER

These groups Kids Gallery Images They Already Know These Beauties 😂😂😂

By Anonymous Person

✦ ****@ANONYMOUS_INDIA_101**** ✦**","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}",0.5267,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-02-26 16:42:44,"**bdanonymousadmin
anonsec_bangladesh
T_GRAY_HACKER

These groups Kids Gallery Images They Already Know These Beauties 😂😂😂

By Anonymous Person

✦ ****@ANONYMOUS_INDIA_101**** ✦**","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}",0.5267,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-02-26 15:43:18,"Hacked by TEAM Network Nine

site☠️https://ashighschool.edu.bd/
site☠️https://kurigramgghs.edu.bd/
poc:☠️https://ownzyou.com/zone/208118
poc:☠️https://ownzyou.com/zone/208119

Threat Actor: solveig 
Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.204, 'neu': 0.736, 'pos': 0.059, 'compound': -0.7717}",-0.7717,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://ashighschool.edu.bd,https://kurigramgghs.edu.bd,https://ownzyou.com,https://ownzyou.com",,
-1001922060993,2024-02-26 13:30:30,"Hacked by TEAM Network Nine

site☠️https://rfzsc.edu.bd/
poc:☠️https://ownzyou.com/zone/208111

Threat Actor: solveig 
Greetz to
#Team NWH SECURITY 
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.214, 'neu': 0.725, 'pos': 0.062, 'compound': -0.7717}",-0.7717,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://rfzsc.edu.bd,https://ownzyou.com",,
-1001922060993,2024-02-26 13:29:27,"HACKED BY HACKTIVIST VANGUARD 🥷🏻⚡️
Lungadadesi Educational Site🤣 ! 💨

Site 🧌~  https://sbbm.edu.bd/

PoC 🥷🏻 ~  https://ownzyou.com/zone/208112

Greetz to: ❤️🫂

#Team NWH SECURITY #Dark Cyber Warrior 
#Team Hacktivist Vanguard
#Team-Network-Nine #Team UCC
#Anonsec | #ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Demonsec | #Indian Cyber Force | #IndianCyberMafia | #Cryptojackers India #Team404Error
#KeralaCyberXtractors
#Team BlackDragonsec  #KeralaCyberBlackSquad #KeralaCyberDefenders

All Indian ( United Hackers 😈 )","{'neg': 0.061, 'neu': 0.835, 'pos': 0.104, 'compound': 0.3382}",0.3382,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://sbbm.edu.bd,https://ownzyou.com",,
-1001922060993,2024-02-26 12:39:28,"**🔰Esa Energy - Top Solar Energy Company Of Pakistan Has Been Hacked By Team UCC 🔰

✅🇵🇰 Site :- ****https://esaenergy.com.pk/****
✅🇵🇰 Poc :-****https://ownzyou.com/zone/208107****

Database Coming Soon ✅ !!

We Are Unknown Cyber Cult , Jai Shree Ram ❤️

****#TeamUCC**** ****#Indian_Hackers**** 🇮🇳

****#AnonymousIndia**** ****#UnknownCyberCult**** ****#Indian_Cyber_Punk**** ****#TeamNwh****  ****#Network_Nine****  ****#Black_Dragon_Sec**** ****#DarkCyberWarrior****  ****#Demon_Sec**** ****#GlorySec****

⚜️♤ ****@UCC_TEAM**** ♤⚜️**","{'neg': 0.05, 'neu': 0.829, 'pos': 0.121, 'compound': 0.4374}",0.4374,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://esaenergy.com.pk,https://ownzyou.com",,
-1001922060993,2024-02-26 12:25:52,"whooopppsss😂

https://sciencetechindonesia.com/index.php/jsti
https://check-host.net/check-report/15fac660kcac


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.5766}",-0.5766,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://sciencetechindonesia.com,https://check-host.net",,
-1001922060993,2024-02-26 12:19:39,"kangladesh official portal down

https://www.bangladesh.gov.bd/

https://check-host.net/check-report/15fabafbk8de


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.5766}",-0.5766,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.bangladesh.gov.bd,https://check-host.net",,
-1001922060993,2024-02-26 11:53:24,"Bdjobs.com is one of the most trusted online source for job opportunities. Apply for your desired job, get career advice and improve your skill through ...
‎Job · ‎Jobs in Bangladesh · ‎HR jobs in Bangladesh · ‎Law, legal jobs in Bangladesh

https://www.bdjobs.com/

https://check-host.net/check-report/15fa8cb1k910


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.051, 'neu': 0.778, 'pos': 0.171, 'compound': 0.7757}",0.7757,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.bdjobs.com,https://check-host.net",,
-1001922060993,2024-02-26 11:44:07,"Bangla Tribune is a Bengali language news website of Bangladesh. It started its journey on 13 May 2014. It's edited by Zulfiqer Russell and published by Kazi Anis Ahmed. As of July 2021, its Alexa ranking was #16 in Bangladesh and #3,064 globally. Wikipedia


https://www.banglatribune.com/

https://check-host.net/check-report/15fa7b93kdcf


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.5766}",-0.5766,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.banglatribune.com,https://check-host.net",,
-1001922060993,2024-02-26 11:39:47,"ATN News is the first 24-hour, news-oriented television channel in Bangladesh. It is a sister concern of ATN Bangla, the first satellite TV channel of the country. ATN News officially went on air on June 7, 2010 with the slogan in Bengali “বাংলার ২৪ ঘণ্টা”, meaning 24 hours of Bangladesh

https://www.atnnewstv.com/

https://check-host.net/check-report/15fa73f1k890


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.5766}",-0.5766,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.atnnewstv.com,https://check-host.net",,
-1001922060993,2024-02-26 11:36:34,"Daily Inqilab, the most popular Bangla newspaper

https://check-host.net/check-report/15fa6dcek6fe
https://dailyinqilab.com/


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.104, 'neu': 0.809, 'pos': 0.086, 'compound': -0.163}",-0.163,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://check-host.net,https://dailyinqilab.com",,
-1001922060993,2024-02-26 11:19:00,"Bangladesh Television (BTV) Live Streaming

https://www.btvlive.gov.bd/

https://check-host.net/check-report/15fa4d2ck10
https://check-host.cc/report/unHc4eT2yfRBRuqNmp2Fzr


#networknine
#Demonsec
#Team D4RK PREDAT0RZ
#ʀᴀsʜᴛʀɪʏᴀ ᴄʏʙᴇʀ ғᴏʀᴄᴇ
#Team ucc
#Team BlackDragonsec
#indiancybermafia
#anonsec 
#cryptojackers india
#Hacktivist of vanguard
COUNTER CYBER ATTACK","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.5766}",-0.5766,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.btvlive.gov.bd,https://check-host.net,https://check-host.cc",,
-1001922060993,2024-02-25 12:13:20,Relax guyz sarae pree hacked D grade websites H hijra bd,"{'neg': 0.214, 'neu': 0.556, 'pos': 0.23, 'compound': 0.0516}",0.0516,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
